subscriber_number,fid,created_at_timestamp
8192,1092394,1748394272.78974
8193,22455,1748394274.09430
8194,416925,1748394274.10727
8195,885795,1748394276.79818
8196,21301,1748394280.90237
8197,686641,1748394282.12054
8198,1092360,1748394286.58642
8199,1092416,1748394290.60950
8200,449026,1748394294.25719
8201,764587,1748394296.00949
8202,3516,1748394298.27560
8203,1092403,1748394306.00170
8204,1092386,1748394307.43478
8205,247360,1748394310.01298
8206,1092316,1748394314.90899
8207,576910,1748394315.18468
8208,586016,1748394315.18638
8209,576909,1748394316.69078
8210,576853,1748394316.69745
8211,576840,1748394316.70958
8212,576911,1748394316.71933
8213,576838,1748394316.90838
8214,576837,1748394316.91002
8215,576839,1748394316.92051
8216,576912,1748394316.93727
8217,576908,1748394318.90559
8218,275783,1748394324.70918
8219,847059,1748394328.73759
8220,257495,1748394338.62905
8221,676427,1748394338.63045
8222,551823,1748394338.66023
8223,1092405,1748394346.10809
8224,274729,1748394346.11903
8225,7759,1748394346.15982
8226,422273,1748394352.05820
8227,1092385,1748394353.63340
8228,235822,1748394356.20785
8229,4871,1748394360.07846
8230,1002878,1748394362.72262
8231,401441,1748394362.90860
8232,432999,1748394366.91452
8233,567170,1748394370.79293
8234,1092424,1748394374.74624
8235,578182,1748394382.26392
8236,578297,1748394382.33904
8237,578178,1748394382.35220
8238,578177,1748394382.35654
8239,817441,1748394382.36286
8240,578298,1748394382.36481
8241,578179,1748394382.37244
8242,1092423,1748394382.37610
8243,578299,1748394382.38688
8244,578176,1748394382.40575
8245,578302,1748394382.76004
8246,578301,1748394382.76789
8247,21397,1748394386.26646
8248,436601,1748394386.44911
8249,562098,1748394390.27054
8250,236180,1748394390.45824
8251,300025,1748394390.47293
8252,553711,1748394396.17103
8253,461827,1748394401.85113
8254,18069,1748394406.91441
8255,293879,1748394407.53813
8256,619683,1748394408.21510
8257,12463,1748394408.21834
8258,270901,1748394415.56165
8259,362527,1748394415.57624
8260,425932,1748394415.58291
8261,1092418,1748394420.44188
8262,294247,1748394426.92024
8263,288387,1748394427.21550
8264,1092431,1748394427.23163
8265,241587,1748394427.74029
8266,313943,1748394427.74579
8267,588118,1748394427.75461
8268,918664,1748394427.75609
8269,744428,1748394431.74962
8270,932050,1748394454.05877
8271,247439,1748394454.70808
8272,576792,1748394458.05935
8273,189949,1748394458.07882
8274,926578,1748394462.71479
8275,706785,1748394464.27382
8276,1092433,1748394468.26460
8277,556308,1748394468.28132
8278,234935,1748394479.50323
8279,573538,1748394481.70703
8280,573535,1748394481.79546
8281,573528,1748394485.41655
8282,573550,1748394485.41852
8283,573512,1748394485.43120
8284,573498,1748394485.71618
8285,573554,1748394485.71739
8286,573531,1748394485.81394
8287,573197,1748394485.83054
8288,277380,1748394489.72168
8289,213229,1748394493.72803
8290,551328,1748394493.73652
8291,1092438,1748394493.85256
8292,1092439,1748394493.85307
8293,243602,1748394497.73389
8294,408716,1748394497.86827
8295,188849,1748394520.37300
8296,272407,1748394526.55951
8297,1092421,1748394530.50255
8298,1092307,1748394531.82761
8299,817445,1748394532.91055
8300,576695,1748394534.50496
8301,573861,1748394535.81547
8302,488127,1748394536.92304
8303,468651,1748394536.93648
8304,245273,1748394538.51126
8305,238627,1748394538.51670
8306,303352,1748394542.52317
8307,576791,1748394544.93264
8308,576794,1748394544.93310
8309,515092,1748394546.54600
8310,573682,1748394548.94723
8311,573797,1748394548.96284
8312,573691,1748394549.94366
8313,573795,1748394549.94823
8314,573680,1748394549.94897
8315,573965,1748394550.27000
8316,376966,1748394550.55479
8317,21305,1748394550.57265
8318,576793,1748394550.58421
8319,236811,1748394560.65582
8320,576920,1748394564.65043
8321,1092369,1748394564.65364
8322,576795,1748394566.95153
8323,576918,1748394576.73360
8324,573532,1748394580.17389
8325,617385,1748394580.73874
8326,576922,1748394580.79548
8327,1092318,1748394584.74973
8328,417374,1748394591.92952
8329,1092389,1748394592.03767
8330,1092414,1748394599.93863
8331,576763,1748394600.29567
8332,576919,1748394603.96950
8333,1092402,1748394604.30541
8334,573969,1748394607.62812
8335,573968,1748394611.04636
8336,496538,1748394611.38942
8337,573967,1748394611.62121
8338,573978,1748394615.03764
8339,558686,1748394615.37632
8340,1092450,1748394615.63420
8341,1092462,1748394619.03971
8342,1092331,1748394619.06387
8343,431757,1748394619.06919
8344,1092380,1748394619.09127
8345,417133,1748394627.14426
8346,269159,1748394630.74468
8347,572711,1748394630.74509
8348,456763,1748394631.90556
8349,476108,1748394634.76377
8350,1092372,1748394635.91917
8351,569071,1748394638.77061
8352,267733,1748394639.92448
8353,1037386,1748394639.93305
8354,1089917,1748394642.77085
8355,1092354,1748394642.77548
8356,1092458,1748394642.77951
8357,455654,1748394642.78156
8358,1092461,1748394643.93952
8359,817820,1748394646.79559
8360,442508,1748394646.79797
8361,576761,1748394647.94945
8362,195906,1748394650.81004
8363,576762,1748394650.81364
8364,196395,1748394654.30292
8365,576764,1748394655.15068
8366,398800,1748394657.73009
8367,539527,1748394657.74706
8368,316721,1748394658.31685
8369,195013,1748394658.33614
8370,576766,1748394659.17039
8371,576765,1748394659.17293
8372,285612,1748394661.73724
8373,576769,1748394663.17570
8374,949962,1748394663.68335
8375,576768,1748394665.74263
8376,212816,1748394667.19779
8377,735169,1748394667.70007
8378,1092392,1748394671.23259
8379,189430,1748394672.34338
8380,234626,1748394675.21244
8381,217610,1748394679.54923
8382,1092435,1748394680.70550
8383,886981,1748394680.70749
8384,378356,1748394684.71770
8385,1092448,1748394686.68361
8386,191040,1748394686.68557
8387,1092302,1748394688.10059
8388,866954,1748394688.10461
8389,1092444,1748394689.37386
8390,447127,1748394689.39617
8391,1092413,1748394695.82732
8392,687891,1748394695.83789
8393,454958,1748394696.19183
8394,1092415,1748394697.41712
8395,1092459,1748394701.43890
8396,1092465,1748394708.05302
8397,451713,1748394712.06910
8398,1092404,1748394712.07698
8399,575192,1748394712.92930
8400,403226,1748394718.25729
8401,194080,1748394718.27073
8402,272918,1748394720.76173
8403,1092442,1748394722.00681
8404,17397,1748394722.27193
8405,301107,1748394722.27371
8406,235764,1748394724.77112
8407,749439,1748394726.02286
8408,330557,1748394729.27406
8409,552355,1748394735.91014
8410,571115,1748394736.38399
8411,888405,1748394736.41426
8412,14261,1748394740.37771
8413,873108,1748394740.40156
8414,712751,1748394740.42829
8415,963547,1748394740.44544
8416,433903,1748394740.44586
8417,535436,1748394744.50024
8418,419143,1748394745.01466
8419,259347,1748394749.02158
8420,254594,1748394749.11258
8421,19712,1748394758.02229
8422,1092417,1748394758.02267
8423,235219,1748394760.02206
8424,343591,1748394760.02299
8425,812348,1748394764.02891
8426,344354,1748394764.79564
8427,377249,1748394764.79960
8428,1092449,1748394766.91317
8429,926378,1748394766.91345
8430,12731,1748394766.91590
8431,817823,1748394768.04222
8432,192517,1748394770.90617
8433,1092425,1748394778.32530
8434,1092428,1748394778.91780
8435,215338,1748394779.00341
8436,14771,1748394782.33851
8437,1091789,1748394782.78810
8438,576584,1748394786.33424
8439,644472,1748394786.33871
8440,576535,1748394786.34110
8441,576536,1748394786.36177
8442,576540,1748394786.78892
8443,576537,1748394788.36429
8444,576582,1748394788.36532
8445,576586,1748394788.36875
8446,576583,1748394788.41235
8447,576585,1748394788.42708
8448,578574,1748394790.34114
8449,576538,1748394790.34557
8450,578570,1748394792.38122
8451,578575,1748394792.43737
8452,578576,1748394792.43778
8453,8067,1748394794.35267
8454,1092476,1748394794.83268
8455,1082659,1748394796.36501
8456,577337,1748394796.36783
8457,577264,1748394796.38989
8458,576923,1748394796.50142
8459,577340,1748394796.50672
8460,577263,1748394796.50712
8461,577261,1748394796.50753
8462,313733,1748394796.50796
8463,577343,1748394796.51493
8464,577262,1748394798.35778
8465,577344,1748394798.35828
8466,577260,1748394798.81892
8467,578573,1748394800.44608
8468,481376,1748394806.69137
8469,578566,1748394806.69175
8470,460847,1748394806.69448
8471,245702,1748394806.69658
8472,594436,1748394808.32252
8473,548041,1748394820.67359
8474,709272,1748394824.68136
8475,1092480,1748394829.54259
8476,519718,1748394836.43834
8477,603332,1748394836.43979
8478,262945,1748394838.60100
8479,693269,1748394840.43102
8480,576987,1748394840.43302
8481,432977,1748394840.43421
8482,576989,1748394840.44864
8483,577118,1748394840.44901
8484,598226,1748394840.45373
8485,577119,1748394841.26071
8486,598164,1748394841.26497
8487,578568,1748394841.27385
8488,598227,1748394841.27495
8489,569778,1748394841.29023
8490,577120,1748394842.45047
8491,576988,1748394842.46013
8492,598281,1748394842.46046
8493,21321,1748394842.46160
8494,598234,1748394842.46295
8495,576990,1748394842.48887
8496,598241,1748394842.49491
8497,598229,1748394842.49519
8498,576991,1748394842.59819
8499,577122,1748394842.60322
8500,598237,1748394842.61725
8501,577121,1748394842.61781
8502,598228,1748394842.61888
8503,1092472,1748394846.60415
8504,551737,1748394846.60459
8505,578438,1748394850.10180
8506,525516,1748394850.10254
8507,578571,1748394850.10601
8508,578370,1748394850.10670
8509,578371,1748394850.11206
8510,578433,1748394850.60896
8511,578436,1748394850.61428
8512,578434,1748394850.61561
8513,578372,1748394850.62207
8514,578437,1748394851.21583
8515,578368,1748394851.21759
8516,578369,1748394854.64624
8517,578567,1748394856.65083
8518,730532,1748394858.63219
8519,578569,1748394860.74274
8520,524042,1748394864.74905
8521,668338,1748394864.75787
8522,598230,1748394874.73332
8523,1077327,1748394876.88945
8524,1077341,1748394877.65879
8525,449982,1748394877.66636
8526,1092486,1748394878.75704
8527,429373,1748394878.78011
8528,319367,1748394880.90592
8529,482313,1748394880.91761
8530,751855,1748394881.66879
8531,360601,1748394882.74652
8532,513832,1748394884.79096
8533,452094,1748394884.81088
8534,1076884,1748394884.82413
8535,393414,1748394884.91924
8536,1077354,1748394884.92851
8537,189237,1748394884.99749
8538,17762,1748394885.69208
8539,596909,1748394886.75047
8540,808114,1748394888.79296
8541,264962,1748394892.41403
8542,250343,1748394893.24080
8543,491209,1748394893.24315
8544,17412,1748394895.89760
8545,1092348,1748394895.91380
8546,553929,1748394897.27729
8547,842204,1748394899.88856
8548,554498,1748394901.35503
8549,1077368,1748394901.99747
8550,1077377,1748394910.79118
8551,258201,1748394910.80199
8552,1077388,1748394913.81275
8553,712836,1748394914.95258
8554,411609,1748394917.84590
8555,573979,1748394917.88806
8556,573975,1748394918.98426
8557,573995,1748394918.98799
8558,576542,1748394918.99100
8559,573974,1748394919.46520
8560,576544,1748394919.47377
8561,573998,1748394919.96492
8562,552093,1748394922.98051
8563,887192,1748394923.47776
8564,212406,1748394924.47872
8565,1092479,1748394940.25189
8566,950044,1748394940.25305
8567,192704,1748394940.27532
8568,869957,1748394940.72297
8569,576616,1748394944.74487
8570,706861,1748394946.93215
8571,699393,1748394946.93281
8572,211094,1748394948.08157
8573,264668,1748394950.03642
8574,259088,1748394960.05365
8575,247909,1748394962.03969
8576,1092349,1748394965.73136
8577,1084042,1748394966.63606
8578,645162,1748394970.63156
8579,576611,1748394970.77265
8580,12348,1748394974.34687
8581,420875,1748394974.34839
8582,664,1748394975.76869
8583,237378,1748394977.63848
8584,1092499,1748394977.66101
8585,885697,1748394982.40820
8586,1092094,1748394982.49239
8587,676339,1748394982.64513
8588,573997,1748394986.49236
8589,817826,1748394986.60940
8590,473590,1748394989.52879
8591,375581,1748394989.77495
8592,1092455,1748394992.30197
8593,810897,1748394993.47772
8594,576614,1748394993.47988
8595,576610,1748394993.53247
8596,1092498,1748394997.49081
8597,237709,1748394999.96002
8598,578982,1748394999.96266
8599,284651,1748395002.43727
8600,649223,1748395004.04170
8601,320728,1748395006.49133
8602,580381,1748395010.45753
8603,276858,1748395010.46721
8604,1092440,1748395014.38466
8605,361092,1748395014.47356
8606,573996,1748395018.47653
8607,287322,1748395018.47864
8608,597058,1748395021.62148
8609,234321,1748395021.62410
8610,1092399,1748395021.63049
8611,699358,1748395021.63334
8612,576615,1748395021.64278
8613,241943,1748395023.88235
8614,298313,1748395026.46603
8615,1092266,1748395026.46638
8616,561505,1748395026.46656
8617,558687,1748395026.67805
8618,883878,1748395026.67852
8619,610496,1748395027.84194
8620,576618,1748395030.46924
8621,303289,1748395032.71617
8622,576619,1748395034.47340
8623,645266,1748395038.85244
8624,249809,1748395042.87065
8625,429722,1748395044.46768
8626,544598,1748395044.48461
8627,236071,1748395044.48592
8628,576897,1748395046.86908
8629,576623,1748395046.87242
8630,576893,1748395046.87294
8631,576894,1748395048.47383
8632,576895,1748395048.47802
8633,576896,1748395048.47848
8634,576969,1748395048.48327
8635,576968,1748395048.48768
8636,576617,1748395048.49190
8637,576891,1748395049.09444
8638,576892,1748395049.11821
8639,576967,1748395049.26568
8640,289510,1748395049.28016
8641,576624,1748395049.28134
8642,412142,1748395053.30040
8643,591532,1748395060.51744
8644,591526,1748395060.51924
8645,591521,1748395060.54060
8646,591524,1748395060.54508
8647,591520,1748395060.56746
8648,591528,1748395060.80306
8649,591523,1748395060.80477
8650,258648,1748395060.81117
8651,591529,1748395061.30754
8652,591527,1748395061.30933
8653,591531,1748395061.31171
8654,936633,1748395064.54194
8655,508353,1748395065.33117
8656,192571,1748395068.58287
8657,1092514,1748395068.82443
8658,576625,1748395069.31842
8659,1092497,1748395069.32397
8660,1092512,1748395069.32550
8661,574249,1748395071.10367
8662,273500,1748395072.56213
8663,603142,1748395072.82614
8664,284147,1748395072.83121
8665,1092496,1748395076.58047
8666,23163,1748395076.58098
8667,351213,1748395076.84049
8668,1091539,1748395078.19666
8669,274281,1748395080.38493
8670,594462,1748395080.85806
8671,1087148,1748395084.88609
8672,1092516,1748395090.05119
8673,261346,1748395095.73416
8674,274890,1748395105.33286
8675,694089,1748395106.51765
8676,1006353,1748395106.79231
8677,493353,1748395108.76299
8678,342033,1748395109.33133
8679,379010,1748395110.54888
8680,1091936,1748395110.54895
8681,597209,1748395123.81266
8682,577037,1748395123.81564
8683,577032,1748395123.81805
8684,577034,1748395124.57350
8685,577038,1748395124.57391
8686,577030,1748395124.58797
8687,577031,1748395124.58849
8688,577033,1748395124.77664
8689,577035,1748395124.79326
8690,253209,1748395125.20613
8691,553713,1748395128.57170
8692,1092508,1748395128.57455
8693,1092456,1748395135.23421
8694,1092268,1748395135.27748
8695,1003883,1748395135.28952
8696,1092368,1748395136.86611
8697,578014,1748395136.90360
8698,610593,1748395136.90404
8699,577342,1748395136.91010
8700,302021,1748395136.92636
8701,16940,1748395136.92819
8702,578013,1748395136.94260
8703,577338,1748395136.94308
8704,577339,1748395136.96173
8705,577341,1748395136.97531
8706,581726,1748395146.66233
8707,581866,1748395146.67696
8708,659207,1748395146.67734
8709,581731,1748395146.70601
8710,581728,1748395146.87255
8711,581729,1748395146.87543
8712,581725,1748395146.87591
8713,581732,1748395146.89314
8714,581873,1748395146.89814
8715,581867,1748395146.90850
8716,581722,1748395147.10847
8717,581724,1748395147.14547
8718,581869,1748395147.21590
8719,581727,1748395147.22157
8720,581730,1748395147.23806
8721,641143,1748395150.88192
8722,560980,1748395151.12635
8723,1092347,1748395151.23159
8724,258814,1748395154.91375
8725,7753,1748395155.16056
8726,578019,1748395155.23370
8727,2357,1748395158.89196
8728,369612,1748395159.16646
8729,4925,1748395159.24379
8730,211331,1748395159.25127
8731,212799,1748395162.09333
8732,263521,1748395162.09575
8733,535496,1748395162.10535
8734,390454,1748395162.90263
8735,1092501,1748395163.17209
8736,14698,1748395163.19195
8737,299541,1748395163.25602
8738,413355,1748395167.18547
8739,289161,1748395169.00049
8740,211641,1748395170.46103
8741,484838,1748395174.46746
8742,1092420,1748395175.12598
8743,189310,1748395175.12679
8744,532138,1748395175.13221
8745,712801,1748395177.97721
8746,421154,1748395179.14141
8747,581868,1748395179.15735
8748,812346,1748395180.73689
8749,633229,1748395180.75345
8750,280684,1748395181.98873
8751,577036,1748395188.93921
8752,577213,1748395190.90697
8753,6805,1748395190.93297
8754,188289,1748395192.43055
8755,1092517,1748395193.11030
8756,866817,1748395193.11194
8757,961941,1748395194.95726
8758,578020,1748395198.92616
8759,578017,1748395200.80736
8760,589474,1748395200.80981
8761,578018,1748395202.35026
8762,597866,1748395202.35685
8763,598046,1748395202.36951
8764,597868,1748395202.93713
8765,598048,1748395202.95453
8766,598047,1748395202.96396
8767,598050,1748395204.59676
8768,658118,1748395204.60194
8769,598052,1748395204.62414
8770,597870,1748395204.80378
8771,597867,1748395204.80954
8772,552607,1748395204.86119
8773,267020,1748395206.35632
8774,645464,1748395206.36178
8775,581870,1748395208.60220
8776,581874,1748395208.79478
8777,442635,1748395208.82295
8778,581876,1748395210.36128
8779,887021,1748395210.96181
8780,581872,1748395210.96233
8781,581871,1748395210.96439
8782,553098,1748395212.80085
8783,11617,1748395212.88707
8784,1092531,1748395214.37158
8785,597869,1748395216.82343
8786,192678,1748395218.41481
8787,335418,1748395218.97569
8788,312070,1748395218.97774
8789,1092429,1748395220.82361
8790,1022451,1748395220.86063
8791,1092539,1748395224.87786
8792,1091740,1748395226.58000
8793,296464,1748395228.88676
8794,662609,1748395229.24366
8795,594475,1748395229.24885
8796,1092210,1748395229.81025
8797,227759,1748395232.88618
8798,245842,1748395233.38026
8799,261410,1748395233.79878
8800,217700,1748395233.79925
8801,610741,1748395237.81256
8802,533746,1748395238.80838
8803,2880,1748395238.81211
8804,890449,1748395243.85497
8805,237224,1748395249.85987
8806,248538,1748395252.24659
8807,190096,1748395253.16585
8808,406077,1748395253.16623
8809,569229,1748395253.86352
8810,1023625,1748395256.25649
8811,333859,1748395256.41053
8812,534102,1748395257.15699
8813,1092544,1748395260.27132
8814,2183,1748395262.08818
8815,381536,1748395264.01730
8816,313686,1748395264.26903
8817,1092437,1748395264.26947
8818,520473,1748395264.64336
8819,1092509,1748395266.08272
8820,283952,1748395268.00902
8821,1077373,1748395268.02990
8822,1077331,1748395268.29350
8823,1077340,1748395268.30647
8824,1077350,1748395268.64260
8825,1077361,1748395270.10153
8826,645314,1748395272.30192
8827,578581,1748395272.65103
8828,380393,1748395272.65156
8829,14508,1748395272.67207
8830,1092443,1748395274.10900
8831,1077305,1748395276.67676
8832,242110,1748395280.32485
8833,241431,1748395280.65817
8834,427106,1748395282.41203
8835,523904,1748395284.67892
8836,640532,1748395286.41983
8837,1064198,1748395286.42017
8838,745274,1748395292.70213
8839,817828,1748395303.99274
8840,279951,1748395304.40784
8841,211697,1748395304.48918
8842,1022510,1748395307.88494
8843,594484,1748395307.90253
8844,289573,1748395308.50113
8845,876113,1748395311.89216
8846,262989,1748395312.43455
8847,572476,1748395312.49842
8848,248858,1748395312.49992
8849,1024465,1748395312.50252
8850,1092452,1748395312.51161
8851,213931,1748395312.52619
8852,1092524,1748395312.98551
8853,544636,1748395320.08202
8854,434456,1748395320.08376
8855,1092518,1748395320.52162
8856,411655,1748395320.53156
8857,610867,1748395324.69197
8858,808136,1748395328.67219
8859,246014,1748395328.68632
8860,597306,1748395328.68674
8861,589934,1748395330.54279
8862,710224,1748395330.56231
8863,590050,1748395330.61230
8864,590043,1748395332.47199
8865,589931,1748395332.47324
8866,589935,1748395332.48589
8867,589933,1748395332.70357
8868,589932,1748395332.70553
8869,590045,1748395332.71126
8870,590049,1748395332.71264
8871,590046,1748395332.73332
8872,443545,1748395336.47983
8873,1092529,1748395336.70680
8874,852216,1748395344.45903
8875,432573,1748395344.46429
8876,1062448,1748395348.56451
8877,239380,1748395350.30004
8878,620494,1748395351.63273
8879,247182,1748395352.48641
8880,560225,1748395354.30842
8881,926027,1748395355.63189
8882,1092475,1748395356.50111
8883,1092535,1748395358.31975
8884,265953,1748395358.32950
8885,5106,1748395358.34016
8886,1171,1748395358.88864
8887,1092492,1748395364.21867
8888,257402,1748395366.33873
8889,561487,1748395367.90526
8890,560979,1748395367.91168
8891,494728,1748395370.51429
8892,526895,1748395371.91039
8893,411648,1748395372.55135
8894,419341,1748395373.72332
8895,242456,1748395373.72882
8896,551962,1748395375.94987
8897,552322,1748395377.72393
8898,264728,1748395377.74710
8899,1092468,1748395380.88464
8900,205286,1748395380.98052
8901,1092558,1748395381.74172
8902,642299,1748395384.88386
8903,1092542,1748395384.88619
8904,286249,1748395386.74813
8905,277003,1748395390.67909
8906,23032,1748395390.68041
8907,551647,1748395390.68126
8908,272580,1748395390.76065
8909,1091978,1748395393.96508
8910,965761,1748395394.76448
8911,1092494,1748395396.26118
8912,265183,1748395404.59723
8913,1022518,1748395407.60368
8914,386660,1748395411.62518
8915,390700,1748395415.62224
8916,597391,1748395417.83140
8917,597395,1748395417.84214
8918,1092504,1748395417.84402
8919,597399,1748395417.85679
8920,611351,1748395418.49223
8921,597394,1748395418.49582
8922,597402,1748395418.51332
8923,597403,1748395418.74013
8924,597393,1748395418.74199
8925,276139,1748395419.63239
8926,1058237,1748395422.80670
8927,263251,1748395426.52122
8928,576509,1748395426.81268
8929,239696,1748395426.81436
8930,975445,1748395426.82382
8931,281306,1748395428.05461
8932,274318,1748395430.52959
8933,1092493,1748395430.87638
8934,493390,1748395434.54157
8935,254825,1748395434.82676
8936,810901,1748395435.14062
8937,676222,1748395435.19394
8938,570134,1748395438.55049
8939,896572,1748395438.56954
8940,741771,1748395439.14723
8941,390264,1748395443.16028
8942,235831,1748395443.16813
8943,249260,1748395446.56347
8944,343974,1748395446.57217
8945,239565,1748395446.82705
8946,532133,1748395448.86064
8947,1092570,1748395452.69776
8948,1076739,1748395456.88758
8949,812341,1748395456.98827
8950,224391,1748395460.89589
8951,314941,1748395465.05896
8952,1092565,1748395466.60295
8953,191890,1748395466.82426
8954,1077769,1748395466.82429
8955,247432,1748395469.06154
8956,474686,1748395470.61592
8957,288352,1748395470.82923
8958,1091079,1748395470.83860
8959,577761,1748395477.08924
8960,192053,1748395477.09023
8961,594500,1748395477.10580
8962,1092271,1748395482.57052
8963,1077776,1748395487.27847
8964,576711,1748395492.21701
8965,1092536,1748395492.22937
8966,611505,1748395492.34218
8967,576626,1748395492.36544
8968,575579,1748395495.70090
8969,1092495,1748395495.89527
8970,773458,1748395495.90841
8971,260252,1748395496.23358
8972,808148,1748395496.23481
8973,1077760,1748395500.25250
8974,275072,1748395500.74342
8975,22296,1748395504.73478
8976,680694,1748395504.79022
8977,1092555,1748395508.08297
8978,994857,1748395508.75198
8979,10428,1748395510.75618
8980,725995,1748395512.06566
8981,552922,1748395512.76396
8982,1092422,1748395514.75961
8983,893017,1748395517.31855
8984,235950,1748395520.08677
8985,715902,1748395520.08703
8986,1092541,1748395520.87928
8987,561404,1748395520.88106
8988,253594,1748395520.89441
8989,260226,1748395521.33313
8990,5032,1748395524.91633
8991,1077313,1748395525.34702
8992,597571,1748395525.34874
8993,1092583,1748395526.52804
8994,810902,1748395526.54141
8995,280809,1748395528.88397
8996,252728,1748395529.34982
8997,1092554,1748395529.65747
8998,257254,1748395530.53795
8999,755035,1748395533.35701
9000,1092457,1748395533.68253
9001,721868,1748395534.55031
9002,1092502,1748395536.90992
9003,488117,1748395537.38987
9004,253280,1748395538.56673
9005,818198,1748395538.57350
9006,679881,1748395540.91163
9007,598556,1748395542.57180
9008,602539,1748395542.57278
9009,602534,1748395543.36623
9010,602543,1748395543.36675
9011,598615,1748395543.37553
9012,598551,1748395543.38123
9013,598618,1748395544.93500
9014,602540,1748395544.93536
9015,598557,1748395544.94037
9016,602541,1748395544.94051
9017,598617,1748395544.94557
9018,602537,1748395544.95874
9019,593837,1748395544.96187
9020,602536,1748395544.96312
9021,1092522,1748395545.63275
9022,1092481,1748395546.57343
9023,598616,1748395546.57945
9024,875641,1748395548.94701
9025,427316,1748395548.95186
9026,414505,1748395548.95252
9027,686349,1748395550.59928
9028,562022,1748395554.59404
9029,378856,1748395554.97433
9030,1092506,1748395554.97715
9031,686554,1748395559.41388
9032,253149,1748395559.41838
9033,1090528,1748395563.43000
9034,558887,1748395567.08934
9035,1092540,1748395567.09683
9036,555224,1748395567.10322
9037,594515,1748395572.02928
9038,819192,1748395574.52914
9039,887780,1748395574.53189
9040,602538,1748395576.05054
9041,1015862,1748395580.06055
9042,1092484,1748395580.07603
9043,602535,1748395580.21251
9044,846228,1748395584.06444
9045,598553,1748395584.07120
9046,598619,1748395584.08244
9047,284050,1748395584.20685
9048,287904,1748395584.76198
9049,372508,1748395584.76799
9050,561671,1748395584.78195
9051,602542,1748395588.78128
9052,241470,1748395590.21547
9053,245545,1748395590.21613
9054,375577,1748395592.79189
9055,251655,1748395594.22826
9056,213945,1748395594.28925
9057,1092445,1748395595.29434
9058,289429,1748395596.81187
9059,899772,1748395604.97458
9060,811570,1748395605.30748
9061,23508,1748395609.27141
9062,564798,1748395609.27202
9063,1092585,1748395610.88875
9064,246000,1748395614.89971
9065,514448,1748395617.29462
9066,268958,1748395617.29531
9067,242097,1748395618.76340
9068,235457,1748395618.89599
9069,808161,1748395621.30369
9070,415886,1748395621.30434
9071,189507,1748395622.03639
9072,1044034,1748395622.04029
9073,325188,1748395622.05363
9074,1092589,1748395622.05884
9075,1092569,1748395622.78872
9076,263912,1748395622.79216
9077,275311,1748395627.50821
9078,613269,1748395627.83132
9079,598614,1748395631.51446
9080,280610,1748395635.50295
9081,852297,1748395643.43126
9082,1092523,1748395643.43982
9083,251859,1748395644.55465
9084,1092580,1748395647.71970
9085,1092596,1748395647.73650
9086,256789,1748395648.74472
9087,557184,1748395651.72005
9088,236512,1748395652.78826
9089,385287,1748395655.71978
9090,1091626,1748395656.45586
9091,1092588,1748395656.50188
9092,702262,1748395659.73308
9093,645482,1748395662.59514
9094,1092249,1748395663.74053
9095,1092590,1748395663.74989
9096,283908,1748395666.53294
9097,263619,1748395670.51695
9098,1092613,1748395673.13148
9099,309106,1748395673.14821
9100,812335,1748395675.61657
9101,391305,1748395675.62464
9102,1092616,1748395675.63497
9103,594545,1748395677.14944
9104,1092436,1748395679.61157
9105,321073,1748395679.61314
9106,1092397,1748395681.10532
9107,425692,1748395682.06171
9108,1092606,1748395684.62682
9109,274476,1748395688.62837
9110,241444,1748395689.56542
9111,1092341,1748395689.56543
9112,677303,1748395689.57892
9113,1092601,1748395692.62850
9114,1092574,1748395693.56961
9115,556875,1748395693.57005
9116,1092513,1748395696.10330
9117,1092605,1748395697.64265
9118,426292,1748395702.56388
9119,568042,1748395706.51718
9120,349231,1748395707.01399
9121,1092617,1748395714.87630
9122,887584,1748395718.41359
9123,818200,1748395718.42002
9124,439699,1748395718.89695
9125,274103,1748395720.17686
9126,550474,1748395720.20711
9127,253065,1748395722.46873
9128,12738,1748395732.34859
9129,620375,1748395732.36302
9130,429052,1748395733.18565
9131,193766,1748395741.14686
9132,576712,1748395741.22706
9133,576799,1748395741.30782
9134,562450,1748395741.31860
9135,1092571,1748395741.67953
9136,444421,1748395745.40746
9137,238348,1748395745.41307
9138,725672,1748395749.17812
9139,555340,1748395753.23836
9140,574760,1748395753.25031
9141,414547,1748395754.65424
9142,597398,1748395758.66327
9143,524645,1748395759.46634
9144,597396,1748395759.48148
9145,318181,1748395760.51780
9146,808246,1748395763.57244
9147,597400,1748395764.49426
9148,1092426,1748395766.66750
9149,1092546,1748395766.69637
9150,335715,1748395767.48513
9151,1092563,1748395767.49221
9152,241360,1748395771.50072
9153,576814,1748395775.91104
9154,594560,1748395776.67931
9155,651785,1748395778.23378
9156,576803,1748395779.92742
9157,576815,1748395780.68441
9158,576807,1748395780.68514
9159,398130,1748395780.86685
9160,429305,1748395783.92054
9161,576800,1748395784.70421
9162,1091873,1748395784.91459
9163,542747,1748395787.93362
9164,395343,1748395788.70450
9165,524072,1748395788.70507
9166,667108,1748395788.86957
9167,613287,1748395788.87651
9168,313283,1748395791.16396
9169,1092615,1748395795.20435
9170,193199,1748395797.69078
9171,410186,1748395799.19117
9172,1077356,1748395799.19339
9173,293350,1748395799.19454
9174,289820,1748395800.24535
9175,4463,1748395800.24625
9176,1076819,1748395800.70676
